TransactionID,Date,BranchID,ServiceID,Quantity,Revenue,CustomerType
T06220,2023-07-09,F004,S011,3,84.0,Trial
T06221,2023-09-18,F003,S017,3,270.0,Member
T06222,2023-02-19,F005,S002,3,84.0,Member
T06223,2023-03-13,F004,S011,2,56.0,Non-Member
T06224,2023-02-11,F007,S016,2,160.0,Trial
T06225,2023-01-26,F003,S015,1,45.0,Trial
T06226,2023-10-15,F003,S015,3,135.0,Trial
T06227,2023-08-28,F009,S025,3,135.0,Trial
T06228,2023-02-15,F009,S003,3,60.0,Non-Member
T06229,2023-09-30,F004,S010,2,52.0,Trial
T06230,2023-01-24,F006,S003,1,20.0,Trial
T06231,2023-08-31,F004,S001,3,66.0,Member
T06232,2023-04-05,F009,S006,1,25.0,Non-Member
T06233,2023-02-28,F002,S023,2,49.98,Non-Member
T06234,2023-06-09,F002,S024,2,12.0,Non-Member
T06235,2023-01-11,F005,S025,2,90.0,Trial
T06236,2023-07-15,F008,S018,1,129.0,Trial
T06237,2023-03-17,F006,S019,1,1299.0,Trial
T06238,2023-04-24,F005,S019,1,1299.0,Member
T06239,2023-01-11,F002,S019,1,1299.0,
T06240,2023-08-03,F009,S024,3,18.0,Non-Member
T06241,2023-05-07,F005,S012,1,28.0,Member
T06242,2023-05-13,F002,S020,2,40.0,Member
T06243,2023-12-08,F002,S007,3,105.0,Member
T06244,2023-04-20,F001,S015,2,90.0,Trial
T06245,2023-02-06,F008,S001,2,44.0,Member
T06246,2023-07-18,F007,S018,1,129.0,Trial
T06247,2023-07-31,F005,S023,3,74.97,Non-Member
T06248,2023-11-25,F001,S020,3,60.0,Trial
T06249,2023-03-06,F009,S010,3,78.0,Member
T06250,2023-09-20,F002,S018,1,129.0,Trial
T06251,2023-10-21,F007,S020,1,20.0,Non-Member
T06252,2023-05-24,F005,S009,1,24.0,Trial
T06253,2023-07-09,F008,S005,2,60.0,Trial
T06254,2023-08-25,F003,S003,1,20.0,Trial
T06255,2023-04-11,F007,S005,1,30.0,Member
T06256,2023-07-28,F001,S022,2,9.0,Trial
T06257,2023-02-26,F008,S024,3,18.0,Non-Member
T06258,2023-04-10,F002,S020,1,20.0,Member
T06259,2023-08-13,F001,S023,2,49.98,
T06260,2023-09-27,F007,S008,2,44.0,Non-Member
T06261,2023-02-21,F009,S012,3,,Non-Member
T06262,2023-06-27,F009,S009,3,72.0,Member
T06263,2023-06-06,F008,S002,2,56.0,Trial
T06264,2023-02-15,F003,S014,2,150.0,Trial
T06265,2023-06-27,F007,S023,2,49.98,Member
T06266,2023-12-15,F007,S011,2,56.0,Trial
T06267,2023-08-03,F008,S004,2,,Trial
T06268,2023-02-27,F002,S004,1,25.0,Member
T06269,2023-09-11,F001,S004,3,75.0,Member
T06270,2023-12-21,F006,S021,3,25.5,Non-Member
T06271,2023-07-08,F007,S016,3,240.0,Non-Member
T06272,2023-07-29,F003,S012,3,84.0,Trial
T06273,2023-03-12,F006,S015,2,90.0,Member
T06274,2023-06-28,F001,S023,3,74.97,Non-Member
T06275,2023-04-07,F006,S020,3,60.0,Trial
T06276,2023-10-02,F001,S017,2,180.0,Member
T06277,2023-09-16,F007,S022,3,13.5,Non-Member
T06278,2023-01-06,F005,S007,2,70.0,Non-Member
T06279,2023-03-24,F008,S018,1,,Trial
T06280,2023-04-22,F003,S004,3,75.0,Member
T06281,2023-02-03,F004,S008,3,66.0,Non-Member
T06282,2023-01-05,F001,S009,1,24.0,Member
T06283,2023-05-07,F008,S014,2,150.0,Trial
T06284,2023-12-03,F001,S004,2,50.0,Member
T06285,2023-06-23,F007,S011,3,84.0,Member
T06286,2023-03-17,F006,S015,3,135.0,Trial
T06287,2023-01-20,F001,S020,2,40.0,Member
T06288,2023-03-15,F008,S024,3,18.0,Member
T06289,2023-05-19,F007,S007,2,70.0,Member
T06290,2023-11-01,F002,S017,1,90.0,
T06291,2023-05-17,F009,S025,3,135.0,Non-Member
T06292,2023-07-14,F003,S014,3,225.0,Trial
T06293,2023-02-10,F007,S023,1,24.99,Trial
T06294,2023-08-16,F008,S003,2,40.0,Trial
T06295,2023-06-12,F003,S020,2,,Trial
T06296,2023-12-11,F003,S023,2,49.98,Member
T06297,2023-07-03,F005,S023,3,74.97,Trial
T06298,2023-10-04,F009,S024,1,6.0,Trial
T06299,2023-02-19,F003,S009,2,48.0,Non-Member
T06300,2023-08-16,F008,S002,2,56.0,
T06301,2023-10-01,F008,S011,2,56.0,Member
T06302,2023-06-14,F007,S006,2,50.0,
T06303,2023-10-01,F002,S018,1,129.0,Trial
T06304,2023-08-15,F009,S019,1,1299.0,Trial
T06305,2023-01-13,F002,S008,3,66.0,Member
T06306,2023-10-23,F004,S017,2,180.0,Member
T06307,2023-08-13,F005,S023,1,24.99,Trial
T06308,2023-03-28,F001,S004,1,25.0,Trial
T06309,2023-11-16,F009,S010,1,26.0,Non-Member
T06310,2023-10-07,F002,S010,1,26.0,Trial
T06311,2023-07-19,F003,S010,2,52.0,Trial
T06312,2023-12-18,F004,S012,2,56.0,Non-Member
T06313,2023-04-21,F007,S022,1,4.5,Trial
T06314,2023-04-27,F004,S002,3,84.0,Member
T06315,2023-05-04,F005,S011,2,56.0,Trial
T06316,2023-07-23,F009,S010,1,26.0,Non-Member
T06317,2023-02-02,F001,S020,2,40.0,Trial
T06318,2023-11-04,F007,S018,1,129.0,
T06319,2023-02-22,F008,S015,3,135.0,Non-Member
T06320,2023-01-30,F008,S019,1,1299.0,Member
T06321,2023-10-21,F002,S023,3,74.97,Trial
T06322,2023-07-23,F008,S014,1,75.0,Trial
T06323,2023-01-10,F006,S004,1,,
T06324,2023-04-21,F006,S013,3,105.0,Non-Member
T06325,2023-06-13,F008,S023,2,49.98,Non-Member
T06326,2023-02-05,F001,S024,3,18.0,
T06327,2023-03-14,F009,S001,2,44.0,Trial
T06328,2023-10-30,F006,S012,1,28.0,Member
T06329,2023-01-29,F005,S010,2,52.0,Member
T06330,2023-06-26,F007,S025,2,90.0,Non-Member
T06331,2023-01-22,F006,S024,2,12.0,Non-Member
T06332,2023-09-12,F006,S014,1,75.0,Non-Member
T06333,2023-01-12,F003,S004,2,50.0,Trial
T06334,2023-10-04,F003,S018,1,129.0,Non-Member
T06335,2023-10-16,F001,S011,1,28.0,Trial
T06336,2023-01-15,F002,S024,1,6.0,Trial
T06337,2023-12-29,F007,S023,3,74.97,Member
T06338,2023-12-07,F008,S006,1,25.0,Non-Member
T06339,2023-03-20,F005,S017,3,270.0,Non-Member
T06340,2023-03-14,F004,S021,2,17.0,Trial
T06341,2023-07-07,F007,S016,2,160.0,Trial
T06342,2023-07-12,F007,S018,1,129.0,Trial
T06343,2023-04-15,F003,S009,1,24.0,Trial
T06344,2023-09-16,F005,S005,2,60.0,Member
T06345,2023-09-07,F008,S012,2,56.0,Trial
T06346,2023-08-12,F006,S017,2,180.0,Trial
T06347,2023-10-09,F006,S013,2,70.0,Trial
T06348,2023-02-14,F003,S009,1,24.0,Trial
T06349,2023-10-18,F004,S009,2,48.0,Non-Member
T06350,2023-12-01,F009,S012,1,28.0,Trial
T06351,2023-06-27,F003,S006,3,75.0,Trial
T06352,2023-04-17,F006,S004,1,25.0,Trial
T06353,2023-09-04,F009,S013,1,35.0,Trial
T06354,2023-11-18,F002,S009,2,48.0,Trial
T06355,2023-12-07,F008,S015,2,90.0,
T06356,2023-07-28,F004,S019,1,1299.0,Trial
T06357,2023-12-04,F002,S001,1,22.0,Member
T06358,2023-09-26,F009,S015,1,45.0,Trial
T06359,2023-09-07,F007,S002,2,56.0,Trial
T06360,2023-08-13,F005,S024,1,6.0,Member
T06361,2023-06-19,F001,S022,2,9.0,Trial
T06362,2023-10-01,F005,S013,1,35.0,Non-Member
T06363,2023-02-05,F007,S007,2,70.0,Trial
T06364,2023-06-19,F002,S018,1,129.0,
T06365,2023-06-12,F002,S012,1,28.0,Member
T06366,2023-03-09,F002,S010,1,26.0,Non-Member
T06367,2023-12-31,F009,S005,3,90.0,Trial
T06368,2023-11-16,F001,S018,1,129.0,Trial
T06369,2023-12-05,F009,S014,2,150.0,Member
T06370,2023-11-24,F005,S014,2,150.0,Member
T06371,2023-02-22,F008,S001,3,66.0,Trial
T06372,2023-10-18,F004,S020,2,40.0,Trial
T06373,2023-01-19,F002,S023,2,49.98,Trial
T06374,2023-12-21,F003,S006,2,50.0,Trial
T06375,2023-02-09,F003,S009,2,48.0,Trial
T06376,2023-06-21,F003,S023,3,74.97,Trial
T06377,2023-09-06,F009,S015,1,45.0,Trial
T06378,2023-02-28,F007,S018,1,129.0,Non-Member
T06379,2023-03-13,F001,S006,1,25.0,
T06380,2023-03-05,F002,S007,3,105.0,Member
T06381,2023-09-14,F001,S002,1,28.0,Member
T06382,2023-05-23,F009,S002,1,28.0,Trial
T06383,2023-08-15,F006,S011,2,56.0,Trial
T06384,2023-12-17,F008,S008,2,44.0,Non-Member
T06385,2023-03-18,F009,S006,1,25.0,Member
T06386,2023-04-07,F003,S022,3,13.5,Member
T06387,2023-10-09,F004,S014,2,,Trial
T06388,2023-11-16,F009,S008,2,44.0,Member
T06389,2023-09-26,F005,S013,3,,Trial
T06390,2023-04-16,F003,S019,1,1299.0,Trial
T06391,2023-06-11,F009,S009,2,48.0,Trial
T06392,2023-03-14,F008,S004,3,75.0,Non-Member
T06393,2023-08-27,F001,S021,1,8.5,Trial
T06394,2023-06-03,F007,S020,3,60.0,Trial
T06395,2023-06-28,F009,S020,3,60.0,Member
T06396,2023-11-05,F001,S013,2,70.0,Member
T06397,2023-10-21,F005,S015,3,135.0,Non-Member
T06398,2023-01-28,F007,S005,2,60.0,Trial
T06399,2023-07-27,F006,S017,3,270.0,Trial
T06400,2023-04-01,F005,S009,2,48.0,Trial
T06401,2023-05-05,F002,S005,3,90.0,Trial
T06402,2023-03-13,F001,S019,1,1299.0,Non-Member
T06403,2023-08-23,F005,S019,1,1299.0,Non-Member
T06404,2023-12-17,F001,S019,1,1299.0,Member
T06405,2023-12-17,F002,S005,1,30.0,Member
T06406,2023-04-04,F002,S011,3,84.0,Member
T06407,2023-03-12,F009,S012,1,,Non-Member
T06408,2023-07-16,F009,S009,1,24.0,Trial
T06409,2023-05-29,F002,S023,2,49.98,
T06410,2023-03-26,F004,S016,1,80.0,Member
T06411,2023-10-03,F008,S016,2,160.0,Trial
T06412,2023-02-09,F001,S025,1,45.0,Non-Member
T06413,2023-04-01,F003,S024,2,12.0,
T06414,2023-09-01,F004,S010,2,,Trial
T06415,2023-05-03,F003,S014,2,150.0,Trial
T06416,2023-09-30,F005,S014,2,150.0,
T06417,2023-02-09,F001,S007,1,35.0,Non-Member
T06418,2023-04-29,F009,S022,2,9.0,Trial
T06419,2023-05-05,F008,S023,2,49.98,Trial
T06420,2023-05-01,F001,S024,2,12.0,Trial
T06421,2023-10-03,F003,S003,3,60.0,Trial
T06422,2023-05-23,F006,S020,3,60.0,Trial
T06423,2023-10-07,F003,S005,2,60.0,Non-Member
T06424,2023-02-17,F003,S022,3,13.5,Member
T06425,2023-03-18,F006,S012,3,84.0,Non-Member
T06426,2023-11-12,F003,S023,1,24.99,Member
T06427,2023-09-02,F009,S004,2,50.0,Member
T06428,2023-03-07,F006,S015,1,45.0,Trial
T06429,2023-08-19,F001,S015,2,90.0,Non-Member
T06430,2023-06-03,F005,S023,2,49.98,Trial
T06431,2023-08-29,F006,S021,3,,Trial
T06432,2023-02-05,F002,S008,1,22.0,Trial
T06433,2023-12-22,F007,S017,2,180.0,Non-Member
T06434,2023-03-01,F001,S005,2,60.0,Non-Member
T06435,2023-07-18,F005,S011,3,84.0,Trial
T06436,2023-04-29,F005,S014,3,225.0,Trial
T06437,2023-07-10,F009,S007,3,,Member
T06438,2023-01-07,F001,S007,2,70.0,Trial
T06439,2023-09-15,F008,S005,2,60.0,Non-Member
T06440,2023-12-15,F003,S023,2,49.98,Trial
T06441,2023-01-18,F003,S016,3,240.0,Member
T06442,2023-11-07,F003,S013,2,70.0,Non-Member
T06443,2023-02-26,F001,S006,1,25.0,Trial
T06444,2023-03-25,F009,S018,1,129.0,Member
T06445,2023-09-08,F004,S014,2,150.0,Trial
T06446,2023-10-19,F008,S002,2,56.0,Trial
T06447,2023-10-24,F001,S024,3,18.0,Member
T06448,2023-10-16,F007,S022,3,13.5,Trial
T06449,2023-04-23,F004,S012,2,56.0,Non-Member
T06450,2023-04-07,F006,S001,1,22.0,Member
T06451,2023-02-09,F002,S017,2,180.0,Member
T06452,2023-12-18,F001,S001,1,22.0,Non-Member
T06453,2023-04-02,F003,S002,2,56.0,Non-Member
T06454,2023-03-09,F003,S002,3,84.0,Non-Member
T06455,2023-10-22,F006,S013,1,35.0,
T06456,2023-05-30,F007,S013,1,35.0,Trial
T06457,2023-03-01,F001,S003,2,40.0,
T06458,2023-10-02,F003,S009,2,48.0,Trial
T06459,2023-10-17,F002,S025,1,45.0,Trial
T06460,2023-04-09,F001,S013,2,70.0,Trial
T06461,2023-01-30,F007,S017,3,270.0,Trial
T06462,2023-08-25,F007,S025,1,45.0,Non-Member
T06463,2023-08-27,F004,S004,2,50.0,Member
T06464,2023-05-03,F006,S002,1,28.0,Trial
T06465,2023-06-24,F001,S013,1,35.0,Non-Member
T06466,2023-08-26,F001,S023,3,74.97,Trial
T06467,2023-03-21,F005,S003,3,60.0,Trial
T06468,2023-11-08,F005,S025,3,,Trial
T06469,2023-08-09,F005,S013,3,105.0,Trial
T06470,2023-07-13,F008,S013,3,105.0,
T06471,2023-07-30,F002,S009,1,24.0,Trial
T06472,2023-01-05,F001,S001,1,22.0,
T06473,2023-04-19,F008,S009,1,24.0,Trial
T06474,2023-09-19,F005,S016,3,240.0,
T06475,2023-01-09,F008,S008,3,66.0,Non-Member
T06476,2023-04-08,F003,S005,2,60.0,Non-Member
T06477,2023-04-25,F008,S014,1,75.0,Non-Member
T06478,2023-04-18,F004,S009,2,48.0,Member
T06479,2023-03-01,F006,S009,1,24.0,Trial
T06480,2023-09-10,F007,S012,2,56.0,Trial
T06481,2023-08-12,F002,S002,3,84.0,Member
T06482,2023-01-19,F001,S012,3,84.0,
T06483,2023-03-04,F009,S013,1,35.0,Trial
T06484,2023-09-13,F004,S020,1,20.0,Non-Member
T06485,2023-06-04,F009,S022,3,,Member
T06486,2023-05-27,F001,S005,2,60.0,Trial
T06487,2023-04-26,F002,S011,3,84.0,Trial
T06488,2023-11-21,F006,S022,3,13.5,Member
T06489,2023-11-29,F001,S017,2,180.0,Trial
T06490,2023-09-13,F006,S015,2,90.0,Member
T06491,2023-12-20,F004,S004,3,75.0,Non-Member
T06492,2023-10-10,F003,S007,2,70.0,Member
T06493,2023-12-07,F009,S009,2,48.0,Trial
T06494,2023-07-18,F009,S021,2,17.0,Member
T06495,2023-02-23,F004,S021,3,25.5,Member
T06496,2023-05-06,F009,S012,3,,Trial
T06497,2023-02-25,F009,S010,1,26.0,Non-Member
T06498,2023-03-24,F007,S024,2,12.0,Trial
T06499,2023-08-21,F001,S003,2,40.0,Trial
T06500,2023-05-08,F004,S016,3,240.0,Member
T06501,2023-02-04,F001,S014,2,150.0,Non-Member
T06502,2023-07-25,F001,S012,2,56.0,Trial
T06503,2023-02-12,F003,S016,3,240.0,Non-Member
T06504,2023-02-10,F001,S018,1,129.0,Non-Member
T06505,2023-07-18,F003,S021,3,25.5,Trial
T06506,2023-08-28,F006,S014,3,225.0,Member
T06507,2023-08-11,F001,S010,1,26.0,Trial
T06508,2023-11-12,F007,S001,3,66.0,
T06509,2023-07-16,F007,S004,1,25.0,Non-Member
T06510,2023-10-09,F003,S003,3,60.0,Member
T06511,2023-09-04,F006,S017,2,180.0,Trial
T06512,2023-04-23,F006,S018,1,129.0,
T06513,2023-01-12,F008,S011,1,28.0,Non-Member
T06514,2023-12-20,F007,S007,1,,
T06515,2023-10-24,F003,S017,3,270.0,Trial
T06516,2023-10-24,F002,S017,3,,Trial
T06517,2023-03-03,F008,S011,3,84.0,Trial
T06518,2023-10-07,F007,S007,2,70.0,Trial
T06519,2023-12-04,F005,S019,1,1299.0,Trial
T06520,2023-05-24,F003,S006,1,25.0,Trial
T06521,2023-10-18,F003,S011,2,56.0,Non-Member
T06522,2023-01-28,F001,S007,2,70.0,Member
T06523,2023-12-06,F009,S025,2,90.0,Trial
T06524,2023-07-27,F004,S009,3,72.0,Trial
T06525,2023-11-12,F002,S024,1,6.0,Trial
T06526,2023-04-30,F005,S018,1,129.0,Non-Member
T06527,2023-02-13,F003,S015,3,135.0,
T06528,2023-08-20,F008,S017,1,90.0,Trial
T06529,2023-01-25,F008,S019,1,1299.0,Non-Member
T06530,2023-03-12,F009,S003,3,60.0,Member
T06531,2023-07-17,F008,S003,2,40.0,Trial
T06532,2023-12-07,F002,S004,1,25.0,Non-Member
T06533,2023-05-26,F001,S006,1,25.0,Trial
T06534,2023-04-23,F007,S003,2,40.0,Trial
T06535,2023-06-13,F008,S025,2,90.0,Member
T06536,2023-08-31,F002,S017,2,180.0,Member
T06537,2023-01-10,F001,S001,1,22.0,Member
T06538,2023-04-27,F004,S002,3,84.0,Non-Member
T06539,2023-03-02,F005,S018,1,129.0,
T06540,2023-05-11,F001,S003,1,20.0,Non-Member
T06541,2023-11-25,F003,S004,2,50.0,
T06542,2023-10-25,F003,S015,2,90.0,
T06543,2023-05-17,F005,S008,3,66.0,Trial
T06544,2023-12-30,F007,S010,2,52.0,Trial
T06545,2023-02-08,F009,S024,3,18.0,Trial
T06546,2023-08-07,F009,S019,1,1299.0,Member
T06547,2023-07-11,F009,S024,1,6.0,Non-Member
T06548,2023-07-23,F006,S020,2,40.0,Trial
T06549,2023-09-07,F001,S021,3,25.5,
T06550,2023-05-30,F009,S015,3,135.0,Member
T06551,2023-11-05,F003,S023,3,74.97,Member
T06552,2023-09-19,F004,S008,3,66.0,Non-Member
T06553,2023-07-12,F006,S014,1,75.0,Trial
T06554,2023-10-01,F007,S018,1,129.0,Member
T06555,2023-03-11,F007,S013,2,70.0,Member
T06556,2023-07-17,F003,S024,3,18.0,Trial
T06557,2023-08-20,F001,S022,3,13.5,Trial
T06558,2023-12-23,F007,S012,2,56.0,
T06559,2023-10-03,F007,S012,3,84.0,Trial
T06560,2023-08-15,F006,S020,2,40.0,
T06561,2023-08-11,F008,S007,3,105.0,Member
T06562,2023-01-21,F008,S011,1,28.0,Trial
T06563,2023-09-26,F003,S007,3,105.0,Non-Member
T06564,2023-09-01,F004,S008,3,,Non-Member
T06565,2023-05-23,F008,S025,2,90.0,Member
T06566,2023-12-07,F003,S014,2,150.0,Trial
T06567,2023-06-22,F008,S002,2,56.0,Non-Member
T06568,2023-11-27,F009,S012,2,56.0,Trial
T06569,2023-01-02,F006,S005,1,30.0,Trial
T06570,2023-04-18,F003,S003,1,20.0,Non-Member
T06571,2023-01-02,F006,S017,2,180.0,Non-Member
T06572,2023-11-18,F009,S017,1,90.0,Non-Member
T06573,2023-12-13,F003,S019,1,1299.0,Trial
T06574,2023-06-20,F008,S013,3,105.0,Non-Member
T06575,2023-01-29,F009,S017,3,270.0,Non-Member
T06576,2023-09-13,F001,S015,3,135.0,Member
T06577,2023-12-22,F001,S014,1,75.0,Non-Member
T06578,2023-12-17,F002,S012,3,84.0,
T06579,2023-04-26,F005,S010,3,78.0,
T06580,2023-10-16,F008,S010,2,52.0,Member
T06581,2023-11-23,F009,S010,3,78.0,Trial
T06582,2023-09-07,F002,S004,3,75.0,
T06583,2023-03-23,F005,S020,3,60.0,Trial
T06584,2023-10-27,F007,S008,2,,
T06585,2023-08-05,F006,S024,1,6.0,Trial
T06586,2023-02-23,F007,S005,3,90.0,Trial
T06587,2023-08-22,F003,S009,1,24.0,Trial
T06588,2023-03-25,F009,S022,2,9.0,Member
T06589,2023-02-12,F004,S005,1,30.0,Trial
T06590,2023-07-23,F007,S015,1,45.0,Member
T06591,2023-12-13,F002,S017,2,180.0,Member
T06592,2023-08-26,F002,S001,2,44.0,Trial
T06593,2023-11-09,F003,S023,1,24.99,Trial
T06594,2023-02-10,F009,S020,3,60.0,Member
T06595,2023-03-18,F003,S003,1,,Member
T06596,2023-10-12,F007,S002,2,,Member
T06597,2023-04-08,F005,S013,1,35.0,Member
T06598,2023-08-31,F004,S010,1,26.0,
T06599,2023-12-28,F005,S003,2,40.0,Trial
T06600,2023-06-26,F006,S010,2,52.0,Member
T06601,2023-04-04,F004,S007,2,70.0,
T06602,2023-10-28,F002,S014,2,150.0,Member
T06603,2023-06-28,F007,S013,1,35.0,Member
T06604,2023-12-20,F004,S013,1,35.0,Non-Member
T06605,2023-09-20,F007,S023,2,49.98,Trial
T06606,2023-06-20,F001,S002,2,56.0,Trial
T06607,2023-05-15,F004,S011,1,28.0,Trial
T06608,2023-11-30,F001,S003,3,60.0,
T06609,2023-07-31,F006,S008,2,44.0,Trial
T06610,2023-08-25,F001,S013,3,105.0,Trial
T06611,2023-11-11,F007,S021,3,25.5,Trial
T06612,2023-09-06,F009,S021,1,8.5,Non-Member
T06613,2023-05-16,F002,S010,2,52.0,Non-Member
T06614,2023-05-21,F005,S018,1,129.0,Trial
T06615,2023-05-21,F002,S022,2,9.0,Non-Member
T06616,2023-06-27,F001,S019,1,1299.0,Member
T06617,2023-12-09,F005,S007,2,,Member
T06618,2023-09-24,F005,S002,2,,Non-Member
T06619,2023-11-03,F003,S020,3,60.0,Trial
T06620,2023-11-23,F007,S012,1,28.0,Non-Member
T06621,2023-03-16,F008,S003,1,20.0,Member
T06622,2023-06-03,F002,S006,2,50.0,Trial
T06623,2023-05-01,F009,S009,2,48.0,Member
T06624,2023-11-09,F009,S004,3,75.0,Non-Member
T06625,2023-11-28,F001,S012,1,,Member
T06626,2023-07-16,F004,S008,3,66.0,Non-Member
T06627,2023-12-04,F004,S013,1,35.0,Trial
T06628,2023-10-26,F004,S005,3,,Trial
T06629,2023-07-04,F008,S024,1,6.0,Member
T06630,2023-12-22,F003,S023,2,49.98,Member
T06631,2023-03-13,F009,S025,3,135.0,Non-Member
T06632,2023-01-02,F001,S014,1,75.0,Non-Member
T06633,2023-09-30,F002,S017,1,90.0,
T06634,2023-05-18,F006,S004,2,50.0,Trial
T06635,2023-10-20,F002,S016,2,160.0,Trial
T06636,2023-03-04,F007,S001,2,44.0,
T06637,2023-02-18,F008,S005,3,90.0,Non-Member
T06638,2023-05-02,F004,S023,2,49.98,Member
T06639,2023-05-08,F004,S012,1,28.0,Member
T06640,2023-07-11,F004,S012,2,56.0,Non-Member
T06641,2023-12-31,F009,S015,3,135.0,
T06642,2023-06-09,F006,S023,3,74.97,Member
T06643,2023-05-20,F001,S019,1,1299.0,Trial
T06644,2023-02-23,F005,S015,3,135.0,Trial
T06645,2023-02-16,F007,S018,1,129.0,Non-Member
T06646,2023-09-30,F009,S006,1,25.0,Non-Member
T06647,2023-05-29,F005,S013,3,105.0,Non-Member
T06648,2023-02-19,F007,S007,2,70.0,Non-Member
T06649,2023-11-03,F008,S001,1,22.0,Trial
T06650,2023-11-25,F005,S021,3,25.5,Trial
T06651,2023-04-29,F003,S023,1,24.99,Non-Member
T06652,2023-03-13,F003,S009,1,24.0,Trial
T06653,2023-04-13,F008,S018,1,129.0,Non-Member
T06654,2023-07-21,F009,S024,1,6.0,
T06655,2023-06-24,F005,S004,2,50.0,Trial
T06656,2023-03-11,F009,S025,2,90.0,Trial
T06657,2023-09-02,F006,S020,1,20.0,Trial
T06658,2023-05-13,F008,S010,3,78.0,Member
T06659,2023-08-15,F007,S010,1,26.0,Trial
T06660,2023-05-18,F002,S001,2,44.0,Trial
T06661,2023-10-28,F005,S022,3,13.5,Member
T06662,2023-07-17,F006,S006,2,50.0,Non-Member
T06663,2023-04-01,F004,S021,1,8.5,Trial
T06664,2023-06-03,F005,S022,3,,
T06665,2023-05-23,F006,S004,3,75.0,Trial
T06666,2023-06-13,F001,S025,3,135.0,Trial
T06667,2023-09-05,F006,S009,2,48.0,Non-Member
T06668,2023-10-06,F002,S024,2,12.0,Trial
T06669,2023-01-15,F007,S014,1,75.0,Trial
T06670,2023-01-01,F002,S023,2,49.98,Non-Member
T06671,2023-04-06,F001,S010,1,26.0,Trial
T06672,2023-08-16,F002,S009,3,72.0,Trial
T06673,2023-10-08,F008,S006,2,50.0,Trial
T06674,2023-10-27,F003,S014,1,75.0,Trial
T06675,2023-03-30,F009,S025,3,135.0,Non-Member
T06676,2023-01-03,F006,S025,2,90.0,Non-Member
T06677,2023-01-27,F009,S002,3,84.0,Non-Member
T06678,2023-01-11,F008,S021,3,25.5,Member
T06679,2023-11-01,F009,S017,1,90.0,Non-Member
T06680,2023-01-19,F003,S012,1,28.0,Member
T06681,2023-01-03,F005,S025,1,45.0,Non-Member
T06682,2023-11-22,F006,S022,2,,Trial
T06683,2023-10-17,F002,S007,1,35.0,Non-Member
T06684,2023-09-08,F003,S019,1,1299.0,Member
T06685,2023-03-27,F006,S003,1,20.0,Member
T06686,2023-12-11,F003,S006,2,50.0,Non-Member
T06687,2023-07-04,F008,S019,1,1299.0,Non-Member
T06688,2023-06-20,F005,S007,1,35.0,
T06689,2023-01-18,F004,S006,1,,Trial
T06690,2023-01-26,F009,S001,3,66.0,Trial
T06691,2023-08-31,F001,S001,1,22.0,Trial
T06692,2023-10-01,F002,S016,1,80.0,Trial
T06693,2023-01-26,F007,S018,1,129.0,Trial
T06694,2023-03-17,F005,S013,1,35.0,Trial
T06695,2023-10-22,F003,S022,1,4.5,Trial
T06696,2023-03-01,F006,S003,1,,Non-Member
T06697,2023-11-27,F009,S014,2,150.0,Member
T06698,2023-01-12,F008,S023,2,49.98,Trial
T06699,2023-02-26,F002,S025,2,90.0,Member
T06700,2023-07-11,F001,S008,2,44.0,Trial
T06701,2023-09-14,F008,S008,2,44.0,Non-Member
T06702,2023-12-23,F006,S020,3,60.0,Member
T06703,2023-02-24,F003,S011,3,84.0,Trial
T06704,2023-09-17,F005,S017,3,270.0,Non-Member
T06705,2023-05-18,F004,S023,1,24.99,Trial
T06706,2023-10-04,F007,S021,2,17.0,Member
T06707,2023-06-21,F005,S022,1,4.5,Trial
T06708,2023-12-11,F006,S016,1,80.0,Trial
T06709,2023-08-13,F008,S002,1,28.0,Trial
T06710,2023-02-15,F002,S024,3,18.0,Member
T06711,2023-04-29,F006,S007,1,,Trial
T06712,2023-04-25,F006,S020,1,20.0,Member
T06713,2023-11-17,F008,S006,1,25.0,Trial
T06714,2023-01-06,F006,S025,3,135.0,Member
T06715,2023-07-10,F006,S018,1,129.0,Trial
T06716,2023-08-04,F004,S004,3,75.0,Trial
T06717,2023-12-08,F004,S018,1,129.0,Trial
T06718,2023-01-29,F007,S004,1,25.0,Trial
T06719,2023-06-05,F003,S004,1,25.0,Trial
T06720,2023-11-10,F005,S020,3,60.0,Member
T06721,2023-11-16,F003,S024,3,18.0,Trial
T06722,2023-06-16,F006,S004,2,50.0,Non-Member
T06723,2023-04-30,F007,S021,2,17.0,Trial
T06724,2023-06-06,F009,S004,2,50.0,Non-Member
T06725,2023-02-15,F004,S015,2,90.0,Member
T06726,2023-01-01,F002,S019,1,1299.0,
T06727,2023-03-01,F002,S001,2,44.0,Non-Member
T06728,2023-10-12,F003,S006,2,50.0,Trial
T06729,2023-05-01,F003,S013,2,70.0,Trial
T06730,2023-10-19,F006,S003,3,60.0,Member
T06731,2023-11-25,F008,S017,3,270.0,Trial
T06732,2023-06-16,F002,S015,3,135.0,
T06733,2023-06-27,F005,S008,2,44.0,Member
T06734,2023-11-25,F004,S009,2,48.0,Trial
T06735,2023-10-01,F004,S001,2,,Trial
T06736,2023-01-26,F009,S002,3,84.0,
T06737,2023-01-18,F001,S014,3,225.0,Trial
T06738,2023-07-25,F009,S003,3,60.0,Non-Member
T06739,2023-04-07,F004,S003,2,40.0,Trial
