TransactionID,Date,BranchID,ProductID,Quantity,Revenue,CustomerType
T06128,2024-06-02,B007,P004,2,43.98,Member
T06129,2024-10-05,B008,P027,2,25.98,Member
T06130,2024-10-01,B010,P030,4,100.0,Non-Member
T06131,2024-01-05,B008,P025,2,159.98,Non-Member
T06132,2024-09-04,B008,P016,4,,Member
T06133,2024-03-02,B009,P010,2,43.98,Online
T06134,2024-03-06,B008,P021,5,69.95,Online
T06135,2024-04-11,B001,P025,5,399.95,Member
T06136,2024-01-05,B008,P030,1,25.0,Non-Member
T06137,2024-02-07,B001,P027,2,25.98,Online
T06138,2024-03-13,B004,P010,3,65.97,
T06139,2024-04-20,B001,P012,4,79.96,Online
T06140,2024-08-28,B002,P025,5,399.95,Online
T06141,2024-03-02,B010,P019,4,59.96,Member
T06142,2024-07-11,B006,P023,5,74.95,Online
T06143,2024-06-28,B007,P013,4,75.96,Online
T06144,2024-05-31,B001,P020,5,64.95,Online
T06145,2024-09-25,B004,P007,3,68.97,Online
T06146,2024-01-09,B001,P020,3,38.97,Non-Member
T06147,2024-03-23,B005,P005,4,107.96,Online
T06148,2024-04-10,B008,P020,2,25.98,Non-Member
T06149,2024-03-06,B002,P019,1,14.99,Online
T06150,2024-05-04,B010,P023,1,14.99,
T06151,2024-01-11,B006,P023,3,44.97,Online
T06152,2024-12-09,B004,P014,1,24.99,Member
T06153,2024-06-20,B008,P026,5,79.95,Member
T06154,2024-02-12,B006,P002,1,24.99,Member
T06155,2024-02-05,B007,P023,2,29.98,Online
T06156,2024-01-05,B001,P017,1,19.99,Non-Member
T06157,2024-07-24,B006,P018,5,449.95,Non-Member
T06158,2024-12-08,B005,P028,4,35.96,Online
T06159,2024-11-02,B008,P028,5,44.95,Non-Member
T06160,2024-04-22,B006,P010,5,109.94999999999999,Non-Member
T06161,2024-07-02,B008,P029,1,18.99,Non-Member
T06162,2024-02-25,B005,P019,4,59.96,Online
T06163,2024-10-18,B002,P027,3,38.97,Online
T06164,2024-05-04,B009,P030,4,100.0,Online
T06165,2024-05-25,B004,P026,2,31.98,Member
T06166,2024-04-16,B002,P016,2,41.98,Online
T06167,2024-08-04,B006,P005,5,134.95,
T06168,2024-06-07,B007,P018,3,269.96999999999997,Online
T06169,2024-10-30,B003,P024,4,55.96,Non-Member
T06170,2024-05-28,B001,P002,1,24.99,Non-Member
T06171,2024-01-11,B009,P013,1,18.99,
T06172,2024-06-04,B007,P026,1,15.99,Online
T06173,2024-02-14,B010,P001,5,,Online
T06174,2024-05-23,B004,P027,2,25.98,Online
T06175,2024-02-28,B007,P021,2,27.98,Member
T06176,2024-11-26,B004,P008,3,53.97,Online
T06177,2024-12-01,B004,P013,5,94.94999999999999,Non-Member
T06178,2024-01-07,B002,P030,1,25.0,Member
T06179,2024-01-20,B010,P002,5,124.94999999999999,Non-Member
T06180,2024-02-03,B009,P015,5,129.95,Member
T06181,2024-01-02,B005,P028,5,44.95,Member
T06182,2024-03-29,B009,P021,2,27.98,Online
T06183,2024-12-23,B005,P003,3,59.97,Non-Member
T06184,2024-11-15,B001,P020,2,25.98,Member
T06185,2024-05-14,B004,P021,4,,Online
T06186,2024-08-05,B002,P008,4,71.96,Online
T06187,2024-03-28,B009,P030,1,25.0,Member
T06188,2024-03-12,B003,P022,4,47.96,Member
T06189,2024-06-27,B010,P010,4,87.96,Online
T06190,2024-08-22,B001,P028,3,26.97,Non-Member
T06191,2024-02-07,B002,P002,3,74.97,Non-Member
T06192,2024-12-11,B004,P001,5,94.94999999999999,Online
T06193,2024-09-11,B004,P020,4,51.96,Online
T06194,2024-03-12,B002,P018,5,449.95,
T06195,2024-06-06,B003,P022,4,47.96,Non-Member
T06196,2024-08-30,B007,P024,3,41.97,Member
T06197,2024-02-23,B007,P026,4,63.96,Online
T06198,2024-09-02,B002,P017,4,79.96,Online
T06199,2024-07-22,B003,P022,5,59.95,Non-Member
T06200,2024-07-28,B004,P014,5,124.94999999999999,
T06201,2024-01-13,B002,P024,4,,Non-Member
T06202,2024-08-23,B007,P006,5,84.94999999999999,Non-Member
T06203,2024-04-04,B007,P014,4,99.96,Online
T06204,2024-09-20,B009,P001,5,94.94999999999999,Non-Member
T06205,2024-08-17,B007,P003,4,79.96,Online
T06206,2024-03-27,B003,P018,5,449.95,Member
T06207,2024-08-25,B005,P019,5,74.95,Non-Member
T06208,2024-06-11,B010,P018,1,89.99,Non-Member
T06209,2024-06-14,B006,P020,4,51.96,Online
T06210,2024-08-26,B003,P014,3,74.97,Online
T06211,2024-07-13,B005,P001,5,94.94999999999999,Non-Member
T06212,2024-10-12,B006,P024,5,,
T06213,2024-06-11,B001,P030,1,25.0,
T06214,2024-03-04,B008,P004,4,87.96,Online
T06215,2024-09-04,B009,P019,2,29.98,Member
T06216,2024-03-12,B010,P028,3,26.97,
T06217,2024-06-28,B002,P018,5,,Online
T06218,2024-02-11,B002,P027,3,38.97,Online
T06219,2024-01-21,B001,P028,3,26.97,Member
T06220,2024-01-03,B010,P006,3,50.97,Online
T06221,2024-10-31,B003,P017,4,,Online
T06222,2024-06-27,B008,P002,2,49.98,Member
T06223,2024-03-13,B010,P007,1,22.99,Member
T06224,2024-02-22,B003,P011,1,23.99,Member
T06225,2024-11-25,B009,P013,1,18.99,Online
T06226,2024-05-20,B003,P019,1,14.99,Online
T06227,2024-12-04,B010,P012,2,39.98,Non-Member
T06228,2024-03-23,B004,P028,2,,Online
T06229,2024-11-05,B004,P027,1,,Member
T06230,2024-07-15,B003,P029,1,18.99,Member
T06231,2024-09-12,B004,P001,2,37.98,Online
T06232,2024-03-29,B007,P021,4,55.96,Non-Member
T06233,2024-05-12,B010,P015,3,77.97,
T06234,2024-08-28,B005,P001,3,56.97,Online
T06235,2024-12-19,B002,P026,3,47.97,Online
T06236,2024-07-19,B010,P012,4,79.96,Online
T06237,2024-05-10,B001,P024,4,55.96,Online
T06238,2024-04-16,B006,P021,3,41.97,Online
T06239,2024-07-09,B004,P009,3,62.97,Member
T06240,2024-05-23,B007,P021,4,55.96,Online
T06241,2024-06-30,B009,P007,3,68.97,Non-Member
T06242,2024-05-31,B009,P024,2,27.98,Online
T06243,2024-12-01,B009,P014,2,49.98,Online
T06244,2024-09-10,B004,P014,4,99.96,Online
T06245,2024-09-22,B006,P008,2,35.98,Member
T06246,2024-12-05,B008,P016,3,62.97,Online
T06247,2024-01-03,B009,P029,5,,Online
T06248,2024-05-04,B003,P025,4,319.96,Non-Member
T06249,2024-12-02,B005,P010,2,43.98,Online
T06250,2024-11-01,B006,P028,5,44.95,Member
T06251,2024-07-01,B001,P025,3,239.96999999999997,Online
T06252,2024-01-31,B006,P024,1,13.99,Non-Member
T06253,2024-09-29,B005,P013,4,75.96,Non-Member
T06254,2024-01-05,B001,P015,2,51.98,Online
T06255,2024-03-29,B010,P025,2,159.98,Member
T06256,2024-12-22,B008,P015,2,51.98,
T06257,2024-03-13,B010,P011,3,71.97,Online
T06258,2024-12-07,B001,P008,5,89.94999999999999,Member
T06259,2024-02-02,B007,P005,3,80.97,
T06260,2024-02-26,B006,P002,2,49.98,Member
T06261,2024-06-02,B006,P001,2,37.98,Member
T06262,2024-06-08,B004,P011,2,47.98,Member
T06263,2024-03-12,B008,P020,3,38.97,
T06264,2024-04-24,B008,P020,3,38.97,Non-Member
T06265,2024-02-10,B002,P004,2,,Non-Member
T06266,2024-12-02,B006,P019,1,14.99,Online
T06267,2024-03-26,B007,P012,2,39.98,Online
T06268,2024-05-15,B003,P018,4,359.96,Online
T06269,2024-04-03,B006,P004,1,21.99,
T06270,2024-09-10,B004,P017,2,39.98,Online
T06271,2024-06-27,B005,P011,1,23.99,Online
T06272,2024-11-19,B007,P002,5,124.94999999999999,Member
T06273,2024-10-26,B004,P011,1,23.99,Member
T06274,2024-09-01,B005,P012,3,59.97,Online
T06275,2024-12-16,B004,P023,4,59.96,Member
T06276,2024-08-01,B003,P016,2,41.98,Member
T06277,2024-07-31,B008,P007,2,45.98,Online
T06278,2024-05-08,B007,P004,2,43.98,Member
T06279,2024-12-07,B006,P027,4,51.96,Online
T06280,2024-08-04,B003,P025,4,319.96,Online
T06281,2024-02-21,B003,P025,4,319.96,Member
T06282,2024-09-20,B005,P017,1,19.99,Online
T06283,2024-07-19,B003,P001,5,94.94999999999999,Member
T06284,2024-08-05,B010,P008,1,17.99,Online
T06285,2024-05-03,B001,P026,2,31.98,Online
T06286,2024-02-07,B007,P024,4,55.96,Member
T06287,2024-06-08,B006,P002,3,74.97,Non-Member
T06288,2024-03-05,B007,P015,2,,Member
T06289,2024-03-29,B004,P009,2,41.98,
T06290,2024-06-06,B009,P012,1,19.99,Online
T06291,2024-11-28,B003,P002,2,49.98,Online
T06292,2024-11-07,B004,P013,3,56.97,Online
T06293,2024-01-24,B003,P018,2,179.98,Non-Member
T06294,2024-02-24,B004,P009,2,41.98,Online
T06295,2024-07-04,B006,P015,4,103.96,Online
T06296,2024-04-04,B010,P020,1,12.99,Member
T06297,2024-06-18,B005,P019,1,14.99,
T06298,2024-11-17,B005,P007,1,22.99,Non-Member
T06299,2024-11-27,B005,P008,4,71.96,Online
T06300,2024-04-25,B002,P029,1,18.99,Non-Member
T06301,2024-12-06,B010,P016,4,83.96,Member
T06302,2024-12-13,B002,P011,1,23.99,Online
T06303,2024-03-16,B010,P004,4,87.96,Non-Member
T06304,2024-07-18,B006,P026,1,15.99,Online
T06305,2024-04-19,B003,P017,1,19.99,Online
T06306,2024-03-13,B010,P003,1,19.99,Online
T06307,2024-04-27,B010,P005,2,53.98,Member
T06308,2024-10-30,B009,P008,4,71.96,Member
T06309,2024-06-13,B008,P007,4,91.96,Online
T06310,2024-09-04,B002,P025,1,79.99,Online
T06311,2024-03-11,B010,P017,4,79.96,Online
T06312,2024-01-01,B008,P021,3,41.97,Online
T06313,2024-10-31,B010,P027,1,12.99,Online
T06314,2024-04-10,B001,P009,3,62.97,
T06315,2024-01-27,B001,P026,2,31.98,Member
T06316,2024-03-08,B007,P024,5,69.95,Non-Member
T06317,2024-10-13,B008,P018,5,449.95,Member
T06318,2024-04-19,B005,P021,3,41.97,Member
T06319,2024-03-28,B010,P011,5,119.94999999999999,Online
T06320,2024-08-19,B007,P002,2,49.98,Member
T06321,2024-05-19,B001,P020,2,25.98,
T06322,2024-07-27,B008,P022,3,35.97,Online
T06323,2024-11-16,B002,P018,2,179.98,Non-Member
T06324,2024-08-05,B009,P017,1,19.99,
T06325,2024-02-08,B004,P027,5,64.95,Non-Member
T06326,2024-08-16,B003,P003,1,19.99,Online
T06327,2024-02-21,B004,P008,3,53.97,Online
T06328,2024-01-31,B002,P018,3,269.96999999999997,Non-Member
T06329,2024-03-17,B001,P004,2,43.98,
T06330,2024-07-04,B004,P006,1,16.99,
T06331,2024-12-16,B002,P029,4,75.96,Member
T06332,2024-11-22,B007,P008,4,71.96,Member
T06333,2024-05-01,B009,P019,1,14.99,Online
T06334,2024-05-05,B007,P020,1,12.99,Online
T06335,2024-09-18,B010,P023,3,44.97,Online
T06336,2024-08-07,B008,P006,1,16.99,Member
T06337,2024-01-12,B006,P005,1,26.99,Online
T06338,2024-12-23,B002,P025,1,79.99,Online
T06339,2024-01-05,B008,P004,4,87.96,Non-Member
T06340,2024-05-17,B009,P012,1,19.99,Online
T06341,2024-02-23,B003,P007,4,91.96,Member
T06342,2024-09-27,B006,P003,1,19.99,Member
T06343,2024-11-14,B005,P026,3,47.97,
T06344,2024-05-12,B006,P014,5,124.94999999999999,Online
T06345,2024-03-13,B010,P013,3,56.97,Online
T06346,2024-07-18,B002,P020,2,25.98,Online
T06347,2024-08-07,B008,P003,2,39.98,Online
T06348,2024-08-16,B002,P023,5,74.95,Online
T06349,2024-03-13,B007,P008,5,89.94999999999999,Online
T06350,2024-07-24,B002,P005,4,107.96,Online
T06351,2024-08-13,B009,P008,1,17.99,Online
T06352,2024-07-05,B008,P007,4,91.96,Member
T06353,2024-04-10,B009,P028,5,44.95,
T06354,2024-05-26,B001,P006,2,33.98,Non-Member
T06355,2024-12-17,B005,P022,4,,Member
T06356,2024-06-03,B005,P026,4,63.96,Online
T06357,2024-03-31,B008,P014,2,49.98,Non-Member
T06358,2024-01-01,B005,P022,1,11.99,Member
T06359,2024-08-22,B007,P025,1,79.99,Online
T06360,2024-03-30,B002,P012,2,,Online
T06361,2024-09-18,B004,P004,5,109.94999999999999,Online
T06362,2024-09-29,B007,P007,4,91.96,Online
T06363,2024-09-02,B001,P027,3,38.97,Online
T06364,2024-06-09,B007,P018,5,,Online
T06365,2024-10-30,B009,P029,4,75.96,Member
T06366,2024-04-20,B007,P018,5,449.95,Non-Member
T06367,2024-01-02,B001,P009,5,104.94999999999999,Non-Member
T06368,2024-09-06,B010,P030,2,50.0,Online
T06369,2024-04-26,B002,P025,3,239.96999999999997,Non-Member
T06370,2024-03-15,B010,P004,2,43.98,Online
T06371,2024-01-30,B007,P011,5,119.94999999999999,Non-Member
T06372,2024-05-23,B002,P002,3,74.97,
T06373,2024-07-12,B003,P019,1,14.99,Member
T06374,2024-10-05,B008,P006,2,33.98,Non-Member
T06375,2024-05-23,B008,P004,5,109.94999999999999,Non-Member
T06376,2024-01-11,B002,P018,1,89.99,Online
T06377,2024-12-22,B010,P025,4,319.96,
T06378,2024-09-02,B006,P022,4,,Online
T06379,2024-10-22,B008,P029,3,56.97,
T06380,2024-11-15,B010,P002,3,74.97,Non-Member
T06381,2024-03-10,B002,P016,1,20.99,Member
T06382,2024-05-22,B009,P028,4,35.96,Online
T06383,2024-08-01,B006,P017,1,19.99,
T06384,2024-01-05,B007,P003,4,79.96,Non-Member
T06385,2024-11-19,B006,P014,2,49.98,Member
T06386,2024-07-27,B004,P027,1,,Non-Member
T06387,2024-11-01,B008,P012,3,59.97,Online
T06388,2024-04-01,B007,P004,4,87.96,Online
T06389,2024-11-07,B007,P007,4,,Member
T06390,2024-02-15,B010,P027,2,25.98,Member
T06391,2024-07-19,B009,P006,1,16.99,Member
T06392,2024-04-16,B001,P016,1,20.99,Online
T06393,2024-09-09,B006,P007,2,45.98,
T06394,2024-07-18,B004,P026,2,31.98,Online
T06395,2024-03-02,B004,P003,4,79.96,
T06396,2024-05-17,B010,P002,1,24.99,Online
T06397,2024-12-18,B010,P027,1,12.99,Non-Member
T06398,2024-08-31,B003,P020,3,38.97,
T06399,2024-07-09,B009,P025,3,239.96999999999997,Non-Member
T06400,2024-06-23,B007,P029,2,37.98,Member
T06401,2024-03-19,B008,P028,3,26.97,Non-Member
T06402,2024-11-05,B003,P005,3,80.97,Online
T06403,2024-02-24,B008,P026,3,47.97,Member
T06404,2024-11-03,B003,P011,5,119.94999999999999,Member
T06405,2024-11-18,B005,P027,4,,Online
T06406,2024-04-01,B002,P027,2,25.98,Non-Member
T06407,2024-07-26,B001,P004,5,109.94999999999999,Online
T06408,2024-04-29,B010,P020,3,38.97,Online
T06409,2024-05-12,B002,P027,2,25.98,Online
T06410,2024-06-11,B004,P004,3,65.97,Online
T06411,2024-04-21,B001,P020,2,25.98,Member
T06412,2024-08-28,B010,P013,5,94.94999999999999,Online
T06413,2024-11-14,B001,P021,5,69.95,Online
T06414,2024-12-22,B005,P012,5,99.94999999999999,Online
T06415,2024-03-10,B005,P030,1,25.0,Non-Member
T06416,2024-12-25,B002,P015,4,103.96,Non-Member
T06417,2024-06-17,B002,P014,4,,Member
T06418,2024-02-04,B004,P007,5,114.94999999999999,Online
T06419,2024-04-08,B007,P015,1,25.99,Online
T06420,2024-12-20,B003,P004,4,87.96,Non-Member
T06421,2024-12-27,B005,P001,2,37.98,Online
T06422,2024-03-08,B003,P021,2,27.98,Online
T06423,2024-02-18,B010,P017,2,39.98,Member
T06424,2024-07-29,B004,P006,2,33.98,Online
T06425,2024-06-09,B005,P029,1,18.99,Member
T06426,2024-10-05,B002,P021,3,41.97,Online
T06427,2024-05-17,B003,P010,5,109.94999999999999,Online
T06428,2024-03-20,B001,P006,3,50.97,
T06429,2024-07-07,B001,P023,5,74.95,Online
T06430,2024-08-12,B007,P012,1,19.99,Member
T06431,2024-12-08,B009,P014,1,24.99,Online
T06432,2024-08-01,B005,P001,5,94.94999999999999,Online
T06433,2024-02-22,B005,P016,3,62.97,Non-Member
T06434,2024-11-13,B009,P020,1,,Non-Member
T06435,2024-08-27,B001,P011,3,,Non-Member
T06436,2024-06-02,B006,P003,5,99.94999999999999,Member
T06437,2024-09-17,B003,P013,1,18.99,Member
T06438,2024-01-14,B004,P011,4,95.96,Online
T06439,2024-11-11,B005,P006,5,84.94999999999999,Non-Member
T06440,2024-01-19,B003,P008,4,71.96,Online
T06441,2024-12-30,B007,P014,5,124.94999999999999,Online
T06442,2024-11-03,B003,P025,2,159.98,Online
T06443,2024-04-29,B004,P018,4,359.96,Member
T06444,2024-10-18,B005,P003,1,19.99,Non-Member
T06445,2024-11-07,B001,P027,5,64.95,Non-Member
T06446,2024-06-05,B003,P009,2,41.98,Online
T06447,2024-01-02,B007,P014,2,49.98,Non-Member
T06448,2024-05-18,B007,P007,2,45.98,Online
T06449,2024-12-11,B009,P018,5,449.95,Non-Member
T06450,2024-05-01,B005,P007,4,91.96,Online
T06451,2024-02-22,B009,P013,4,75.96,Online
T06452,2024-01-20,B009,P014,3,,Online
T06453,2024-03-30,B005,P008,5,89.94999999999999,Non-Member
T06454,2024-07-15,B010,P005,5,,Online
T06455,2024-06-24,B001,P015,3,77.97,Non-Member
T06456,2024-06-23,B001,P019,3,44.97,Non-Member
T06457,2024-10-13,B009,P026,5,79.95,Online
T06458,2024-11-07,B005,P029,4,75.96,Member
T06459,2024-05-07,B010,P014,5,124.94999999999999,Online
T06460,2024-05-25,B006,P007,3,68.97,Member
T06461,2024-08-28,B007,P011,1,23.99,Online
T06462,2024-08-22,B002,P026,5,79.95,Non-Member
T06463,2024-01-03,B001,P025,5,399.95,Online
T06464,2024-05-20,B003,P018,5,449.95,Online
T06465,2024-04-18,B005,P010,5,109.94999999999999,Online
T06466,2024-12-07,B007,P017,4,79.96,Online
T06467,2024-08-18,B010,P018,5,449.95,Online
T06468,2024-08-21,B001,P014,1,24.99,Online
T06469,2024-12-24,B001,P028,4,35.96,Member
T06470,2024-02-13,B005,P020,4,51.96,
T06471,2024-02-11,B001,P025,2,159.98,Online
T06472,2024-08-17,B002,P011,4,95.96,Online
T06473,2024-07-02,B007,P014,3,74.97,Member
T06474,2024-11-30,B006,P003,5,,Online
T06475,2024-01-11,B002,P013,4,75.96,Online
T06476,2024-05-13,B010,P029,2,37.98,Non-Member
T06477,2024-05-25,B004,P012,5,99.94999999999999,
T06478,2024-10-21,B009,P011,1,23.99,Online
T06479,2024-06-14,B001,P021,3,41.97,Online
T06480,2024-07-28,B010,P026,2,31.98,Online
T06481,2024-06-24,B005,P002,2,49.98,Online
T06482,2024-04-01,B009,P014,1,,Online
T06483,2024-12-25,B009,P019,2,29.98,Online
T06484,2024-08-16,B002,P010,1,21.99,
T06485,2024-06-18,B001,P028,2,17.98,Online
T06486,2024-12-27,B008,P014,2,49.98,Online
T06487,2024-06-03,B009,P026,1,15.99,Online
T06488,2024-05-07,B009,P021,3,41.97,Non-Member
T06489,2024-07-27,B009,P028,1,8.99,Online
T06490,2024-04-10,B006,P017,3,59.97,Non-Member
T06491,2024-01-10,B002,P001,1,18.99,Non-Member
T06492,2024-08-12,B009,P019,4,59.96,Online
T06493,2024-02-13,B010,P021,2,27.98,Member
T06494,2024-05-30,B009,P028,3,26.97,
T06495,2024-12-28,B008,P015,3,77.97,Online
T06496,2024-08-31,B001,P029,2,37.98,Online
T06497,2024-06-16,B007,P005,1,,Non-Member
T06498,2024-08-04,B004,P009,3,62.97,Online
T06499,2024-04-18,B010,P009,4,83.96,Online
T06500,2024-05-05,B004,P004,5,109.94999999999999,Member
T06501,2024-12-11,B003,P007,2,45.98,Online
T06502,2024-08-13,B007,P003,4,79.96,Member
T06503,2024-08-17,B004,P027,1,12.99,Online
T06504,2024-06-03,B005,P028,3,26.97,Online
T06505,2024-08-24,B007,P006,4,67.96,Non-Member
T06506,2024-07-17,B004,P013,4,75.96,Online
T06507,2024-12-22,B001,P017,5,99.94999999999999,Online
T06508,2024-09-10,B005,P026,4,63.96,Online
T06509,2024-11-09,B005,P022,3,35.97,Non-Member
T06510,2024-05-26,B009,P023,3,44.97,Non-Member
T06511,2024-10-27,B006,P028,2,17.98,Online
T06512,2024-08-23,B005,P029,1,18.99,Non-Member
T06513,2024-08-31,B007,P015,4,103.96,Online
T06514,2024-05-24,B001,P009,2,41.98,Member
T06515,2024-09-02,B007,P015,3,77.97,Member
T06516,2024-06-06,B010,P015,3,77.97,Non-Member
T06517,2024-06-01,B002,P003,3,59.97,Online
T06518,2024-04-16,B004,P002,5,124.94999999999999,
T06519,2024-01-17,B001,P019,3,44.97,Member
T06520,2024-07-28,B006,P013,3,56.97,
T06521,2024-05-03,B005,P024,3,41.97,Online
T06522,2024-05-05,B009,P026,3,47.97,
T06523,2024-07-06,B004,P011,2,47.98,Non-Member
T06524,2024-12-12,B003,P014,4,99.96,Member
T06525,2024-11-19,B001,P028,1,8.99,Online
T06526,2024-08-26,B001,P028,5,44.95,Member
T06527,2024-02-05,B001,P024,2,27.98,Online
T06528,2024-10-26,B006,P027,4,51.96,
T06529,2024-02-10,B010,P023,5,74.95,Online
T06530,2024-06-09,B002,P003,5,99.94999999999999,Member
T06531,2024-12-15,B006,P017,50,799.5,Online
T06532,2024-05-21,B007,P014,1,24.99,
T06533,2024-06-05,B008,P015,4,103.96,Member
T06534,2024-09-18,B007,P017,4,,
T06535,2024-05-23,B008,P024,5,69.95,Online
T06536,2024-07-23,B007,P018,2,179.98,Member
T06537,2024-07-09,B003,P012,4,79.96,Online
T06538,2024-11-03,B010,P012,1,19.99,Member
T06539,2024-05-21,B003,P023,2,29.98,
T06540,2024-01-02,B003,P019,2,29.98,Online
T06541,2024-08-04,B005,P028,1,8.99,Online
T06542,2024-05-22,B008,P022,2,23.98,Online
T06543,2024-03-30,B003,P003,3,59.97,Member
T06544,2024-06-30,B002,P007,1,22.99,Online
T06545,2024-07-11,B001,P010,4,87.96,Online
T06546,2024-08-18,B004,P007,5,,Member
T06547,2024-05-09,B008,P024,5,69.95,Online
T06548,2024-03-26,B005,P015,3,77.97,Online
T06549,2024-03-06,B001,P007,3,68.97,Online
T06550,2024-05-24,B002,P001,2,,Non-Member
T06551,2024-09-15,B008,P021,2,27.98,Online
T06552,2024-02-12,B009,P030,4,100.0,Online
T06553,2024-06-07,B008,P016,3,62.97,
T06554,2024-04-14,B002,P007,3,68.97,Member
T06555,2024-09-15,B004,P001,2,37.98,Online
T06556,2024-09-20,B006,P007,3,68.97,Online
T06557,2024-06-11,B009,P027,1,12.99,Online
T06558,2024-04-17,B010,P030,5,125.0,Online
T06559,2024-11-22,B003,P023,1,14.99,Online
T06560,2024-10-08,B010,P011,3,,Member
T06561,2024-10-22,B009,P010,1,21.99,
T06562,2024-10-10,B007,P011,3,71.97,Member
T06563,2024-07-11,B008,P012,5,99.94999999999999,Non-Member
T06564,2024-04-20,B009,P007,1,22.99,Non-Member
T06565,2024-06-08,B009,P025,5,399.95,Member
T06566,2024-10-07,B001,P024,1,,Non-Member
T06567,2024-09-29,B002,P027,3,38.97,Online
T06568,2024-04-06,B005,P005,5,134.95,Non-Member
T06569,2024-06-08,B003,P004,5,109.94999999999999,Online
T06570,2024-10-21,B008,P024,2,,Member
T06571,2024-10-27,B002,P006,1,16.99,Online
T06572,2024-03-20,B008,P029,2,,Online
T06573,2024-02-16,B002,P010,4,87.96,
T06574,2024-04-10,B004,P003,3,59.97,Online
T06575,2024-07-04,B004,P028,1,8.99,Member
T06576,2024-06-13,B004,P002,2,49.98,Member
T06577,2024-06-06,B005,P001,4,,Online
T06578,2024-09-29,B002,P022,1,11.99,Member
T06579,2024-11-11,B007,P012,5,99.94999999999999,Online
T06580,2024-12-05,B006,P011,4,95.96,Online
T06581,2024-12-28,B007,P008,3,53.97,Online
T06582,2024-06-04,B002,P026,5,79.95,
T06583,2024-11-01,B010,P004,2,43.98,Online
T06584,2024-11-10,B010,P009,3,62.97,Non-Member
T06585,2024-01-29,B007,P010,1,21.99,Member
T06586,2024-01-12,B007,P004,4,87.96,Online
T06587,2024-12-19,B010,P003,1,19.99,Member
T06588,2024-12-25,B009,P021,2,27.98,Non-Member
T06589,2024-12-06,B005,P005,1,26.99,Online
T06590,2024-10-01,B003,P014,5,124.94999999999999,Non-Member
T06591,2024-03-18,B002,P021,4,55.96,Online
T06592,2024-11-22,B007,P006,4,67.96,
T06593,2024-03-15,B001,P017,2,39.98,Online
T06594,2024-09-11,B010,P026,1,15.99,Member
T06595,2024-01-06,B006,P019,2,29.98,Non-Member
T06596,2024-12-04,B006,P016,2,41.98,
T06597,2024-10-09,B008,P002,2,49.98,Non-Member
T06598,2024-03-15,B001,P002,4,99.96,Online
T06599,2024-10-13,B006,P020,4,51.96,Non-Member
T06600,2024-05-10,B004,P018,4,,Member
T06601,2024-03-15,B010,P012,1,19.99,Online
T06602,2024-06-20,B003,P029,1,18.99,Online
T06603,2024-12-12,B009,P029,1,18.99,
T06604,2024-11-19,B009,P013,1,18.99,Online
T06605,2024-01-23,B005,P018,1,89.99,Non-Member
T06606,2024-04-03,B005,P001,4,75.96,Online
T06607,2024-06-02,B008,P009,4,83.96,Online
T06608,2024-12-20,B010,P011,1,23.99,Member
T06609,2024-05-11,B002,P021,5,69.95,Online
T06610,2024-08-11,B007,P023,3,44.97,Non-Member
T06611,2024-01-19,B002,P029,4,75.96,Online
T06612,2024-11-17,B006,P014,2,49.98,Non-Member
T06613,2024-09-20,B009,P016,5,104.94999999999999,Online
T06614,2024-07-14,B006,P014,5,124.94999999999999,Non-Member
T06615,2024-02-07,B004,P013,1,18.99,Online
T06616,2024-11-27,B003,P029,2,37.98,Member
T06617,2024-02-15,B002,P026,2,31.98,Online
T06618,2024-01-05,B005,P016,5,104.94999999999999,
T06619,2024-12-06,B008,P029,1,,Member
T06620,2024-04-19,B009,P001,2,37.98,
T06621,2024-03-03,B005,P028,5,44.95,Online
